Date,3690.HK,600588.SS,BABA,BIDU,BILI,FXI,JD,KWEB,NTES,PDD,TCEHY,TCOM,New_cases,restriction_gatherings,Year_Month,CPI,Unemployment
2020-02-20,99.80676623358242,143.06015609397647,99.21280841211463,95.83273444077123,133.36515282368615,93.62746349501158,109.93904090568864,100.48337228398306,106.42836355125016,88.09119596913342,104.77144908298203,91.58777249752978,397.0,4,2020Feb,5.2,6.2
2020-02-21,99.71014197897796,148.74424333029822,96.73294453520197,93.90826356924953,128.30548058173494,93.62746349501158,107.12959879195077,99.01390910911732,104.95589408478527,83.84671374883341,103.18764836761154,89.42385794344383,893.0,4,2020Feb,5.2,6.2
2020-02-24,97.10144927536231,155.7171277614761,93.80716187570415,91.03603003890538,128.49641573243005,90.30748722356431,104.34667189922476,96.01700729928746,101.91058496678203,80.37836468006644,99.05773989056922,84.55504245798157,220.0,4,2020Feb,5.2,6.2
2020-02-25,99.80676623358242,153.04032844482484,93.55689885478891,90.02315092335434,127.54175818753271,89.4384981230261,102.94195602515899,95.3209604191063,102.80196326084163,79.55372205003295,101.06254945587052,81.5526064999055,517.0,4,2020Feb,5.2,6.2
2020-02-26,98.55072463768117,150.6940010608976,94.98111727493877,89.37925034327307,131.5990390969128,90.73083906956558,105.80439748410149,96.73240050238519,105.21753348672102,83.74969479183252,102.34563066774996,81.82309710896104,411.0,4,2020Feb,5.2,6.2
2020-02-27,99.80676623358242,165.76338116263307,93.29298575483028,86.75300434315783,127.1121632027578,90.04010664374655,101.77578384974267,94.74091209061032,97.94037329318843,85.32622046026734,99.91980452730134,81.17392274273526,440.0,4,2020Feb,5.2,6.2
2020-02-28,95.55555702983469,152.21414861301477,94.64439912470083,86.80364802294802,122.5775626252181,90.59714434739566,102.06731652799039,94.48955278716052,96.96076290874751,86.78146780633254,99.53889727632814,82.12063729484008,329.0,4,2020Feb,5.2,6.2
2020-03-02,95.94203193406553,163.2518178123438,96.00036020656194,87.37519575783146,129.97612673316075,91.53298080901884,114.7627898366059,96.50038752185193,94.32919180191773,90.97744054813212,100.6816344796808,82.49932105201032,206.0,4,2020Mar,4.3,5.9
2020-03-03,95.50724490253246,176.50365229498288,94.37593831275164,85.3494430464765,125.25059100492597,90.95363996778987,109.88603119487766,95.35962924919517,97.19197067121698,86.80572717170125,100.62148594385268,80.98458086415015,128.0,4,2020Mar,4.3,5.9
2020-03-04,95.84540767946105,162.5578500920367,96.44628593221883,87.83823078415956,131.50357152156525,91.93404724648443,116.37954455391562,97.50580091990693,102.43383993541603,88.01843637750126,102.70649098185262,82.63456377694845,120.0,4,2020Mar,4.3,5.9
2020-03-05,100.0,155.81628267752947,96.21877535739982,85.54478137716808,134.17660900556217,91.53298080901884,118.26132709406755,98.06651086406775,103.72375531793942,87.60611043636602,103.60865721754233,81.01163044097362,143.0,4,2020Mar,4.3,5.9
2020-03-06,97.29468304177989,153.73431283542718,93.11552778419433,82.28910205416285,127.35083214112667,89.70586983832175,111.74131924523046,94.76023459778264,102.284774360149,89.15837673943213,100.42100884993079,80.11901504251576,145.0,4,2020Mar,4.3,5.9
2020-03-09,92.7536231884058,144.74553961245564,89.93948210378129,77.15960105917323,119.90453424551026,86.09625417208731,105.777892628696,90.95127147892357,97.733501308197,88.55202213653212,95.74979445130143,72.76169524026504,45.0,4,2020Mar,4.3,5.9
2020-03-10,95.41062801932367,149.70258526272553,93.91181479606081,80.96512999114853,124.1050074136226,89.50533661958896,110.78717554745172,94.29620863671614,98.78614286030954,91.41401660239909,99.35846711927681,78.52312612418515,20.0,4,2020Mar,4.3,5.9
2020-03-11,92.4154604114772,140.77990976035784,90.50825854082876,78.31717482562567,122.52982883754433,86.45276752152571,110.0715651827161,90.9126026488347,98.60055574239733,85.03517284150168,95.48917654676796,74.51987646035728,31.0,4,2020Mar,4.3,5.9
2020-03-12,87.72947154759208,141.96961872034146,84.22441757521968,71.62494510611494,113.60381083690814,79.7682707551261,101.40471587406577,83.83604003236084,90.83042920827207,79.57798141540167,87.57017296991546,70.08384904489147,25.0,4,2020Mar,4.3,5.9
2020-03-13,85.99033816425121,144.71249908730132,88.27410302976905,72.55824050774609,111.55131259267029,84.22459897788515,105.24781625179882,86.83294184219069,97.63005637748724,81.88212150463208,92.70249009221668,67.8117361835116,11.0,4,2020Mar,4.3,5.9
2020-03-16,79.42028690651419,137.30999614249367,81.38053538998227,64.88207170681399,105.7756517441906,75.5570377036491,93.40048795055273,78.05491100889923,86.47537974896251,78.07421533859903,84.3223760664758,60.96835318172775,29.0,4,2020Mar,4.3,5.9
2020-03-17,79.37198215060764,145.27430470699124,84.09245755370449,65.93112172521684,116.22911453323128,80.23617568915455,101.64324920710885,82.84995708005957,90.265826061401,80.98471928296644,89.2943022433797,62.48309336958792,40.0,4,2020Mar,4.3,5.9
2020-03-18,72.99517203068388,140.48249502308337,81.90380693483725,60.49775865148603,100.28639362175358,75.69074129034111,99.92049579938987,78.5382832928823,82.53234024610836,77.05554404680078,84.76343185327713,58.50689328258352,34.0,4,2020Mar,4.3,5.9
2020-03-19,69.95169229553517,145.73697208092295,82.30422776830164,64.83866441549301,99.47493743987755,75.75757092238189,98.62178898133973,80.1044066350981,88.86502319526136,81.97914046163297,90.8179621481386,62.34784548547051,86.0,4,2020Mar,4.3,5.9
2020-03-20,81.15942028985508,145.07601154517965,82.49533581798099,64.14412015562154,96.37231407539481,76.78252242458153,99.81447637776789,80.06573780500923,86.99725823263144,81.4212953372334,90.71772746378592,61.590477971130056,63.0,4,2020Mar,4.3,5.9
2020-03-23,78.06763579879981,137.90483395219027,80.23842786082501,65.99623818194543,96.70644148482215,76.73796047203226,102.33236508204533,81.01315192722163,91.1905617703289,82.70676413466556,93.06334268110284,59.7240984437439,103.0,4,2020Mar,4.3,5.9
2020-03-24,82.6086956521739,133.01389435767186,84.52017854525567,69.76559069132183,105.9665868948857,81.9295830731596,108.69334379844948,85.92419655006717,98.8294514868302,87.43633188773299,97.07296181170541,63.61914980027785,146.0,4,2020Mar,4.3,5.9
2020-03-25,87.68115942028986,140.05288484460118,85.79878686484693,70.12009644985321,109.164677834716,83.17736206714982,109.59448815102357,87.20030763590712,93.96779001346452,90.37108594523212,98.73697345020761,65.13388998813802,101.0,4,2020Mar,4.3,5.9
2020-03-26,87.10145074964146,142.6305625857895,88.87473427996562,73.66517059440832,109.97613401659203,85.45008369881758,111.34375677975439,89.81052114484824,97.03189321622922,89.76473134233211,102.44586535210263,67.67649345857343,113.0,4,2020Mar,4.3,5.9
2020-03-27,86.28019618527325,138.79711150460417,85.81243694389032,70.63376963622437,105.53699191011081,80.43671777240942,106.4139987928215,85.38283292882292,91.96878823321065,85.66577755753342,97.33359516667194,63.45685233933697,117.0,4,2020Mar,4.3,5.9
2020-03-30,85.02415458937197,136.12030385280528,87.03189723531743,71.58876868351602,109.59426371520182,83.33332446881124,107.05009459134062,85.90487404289485,93.66564858422265,86.41766059593473,99.5188503394576,60.88720445125732,106.0,4,2020Mar,4.3,5.9
2020-03-31,90.48309326171875,133.7078787482742,88.49251123753518,72.91998265474666,111.78997242675008,83.64527586570037,107.34163763519472,87.52900459953469,97.95356013833019,87.38782240923256,98.4161992846295,63.429807921692735,98.0,4,2020Mar,4.3,5.9
2020-04-01,89.7101434532571,135.8228724452356,85.34376571520895,70.66994605882329,114.84486200355906,80.23617568915455,108.42830561000089,85.40215543599523,98.69212476602735,87.07252467733517,94.34643161819879,59.913440322329016,86.0,4,2020Apr,3.3,6.0
2020-04-02,90.77294391134511,144.41508435002686,85.95349238938662,72.051798190097,116.56324194265864,83.31105678931974,106.22847517058938,86.71693535192406,101.05428022469,87.99417701213255,97.87489336304246,60.48147111726361,93.0,4,2020Apr,3.3,6.0
2020-04-03,89.7101434532571,141.96961872034146,85.1390075864862,70.322671169014,115.08353094192793,82.19697251749946,105.72489328349135,85.09280479528422,99.18652717967885,89.49794308893519,95.85004458608715,59.53475656515879,78.0,4,2020Apr,3.3,6.0
2020-04-07,94.25121067802688,145.93523190214404,90.09418762832098,73.64346694874783,126.4439083839031,84.8707605866328,111.29075743454975,89.90718925077971,99.78774125133567,98.54475265393478,99.17803696222546,66.08060454024283,67.0,4,2020Apr,3.3,6.0
2020-04-08,93.52657299686746,145.07601154517965,89.17504296199216,70.41672765987231,125.05966495851995,84.93760794771775,109.11741111933104,88.28305869413987,99.28418014767837,96.31336290409955,100.54129819637052,66.29699599565143,85.0,4,2020Apr,3.3,6.0
2020-04-09,93.96135265700482,144.84471119880428,89.3525009326281,71.62494510611494,128.06682074765513,84.38056137954658,111.74131924523046,88.8050998082118,99.90370564053744,99.5391738326013,99.17803696222546,67.13551224046232,92.0,4,2020Apr,3.3,6.0
2020-04-14,94.44444444444444,140.77990976035784,93.17923046742078,73.01403362585785,131.16944411213788,85.78431163972029,116.24702027688815,91.60865746759728,104.33200674346539,104.36575129043261,103.14755449387047,64.53881477555919,99.0,4,2020Apr,3.3,6.0
2020-04-15,94.54106132765322,142.92796065276875,94.72175188697068,72.97786272300606,134.12887521788838,83.80125599640597,118.20831738325658,91.87934721680084,106.76129414852069,106.45161260476654,102.16519278548208,63.48390191616045,49.0,4,2020Apr,3.3,6.0
2020-04-16,95.50724490253246,146.62921629274638,96.76479934835106,74.38865488840948,137.37469994539248,84.13545734374242,125.8945181387227,94.45088395707164,110.54261156500024,109.43487614076612,106.47554687000877,62.86177712675814,52.0,4,2020Apr,3.3,6.0
2020-04-17,96.61835748792271,149.00860087212317,95.3269308491578,75.9658508701219,138.4248159613483,85.5837872855096,122.31646631504456,94.23820142229212,106.40117946289197,107.8341003591996,104.95187924003338,64.51176519873572,27.0,4,2020Apr,3.3,6.0
2020-04-20,97.48792417959315,151.28884720574177,96.52363869448867,75.73433611683141,141.67064068885236,84.8707605866328,119.79857761076713,94.64423604609745,106.45918251332569,121.53771808563445,105.17240327082578,63.99783355744808,36.0,4,2020Apr,3.3,6.0
2020-04-21,95.21739425290609,151.68541685906968,94.34408349960255,73.36854490413634,136.37230861282134,82.59803009044295,114.6037710697793,92.22737462618213,105.10718825475769,123.55081055609922,102.38572454149102,62.88882670358162,13.0,4,2020Apr,3.3,6.0
2020-04-22,97.87439908382397,149.70258526272553,95.53624363294286,73.61452691461812,144.1527430221542,84.60338887133713,119.24198601285812,94.29620863671614,106.41035602932591,126.48557386583535,105.9743348221628,62.21260276053236,37.0,4,2020Apr,3.3,6.0
2020-04-23,96.61835748792271,146.39789927607575,93.38854325120582,72.2399056520665,133.6992802331135,84.24688438642083,119.10946173583066,92.49806437538567,104.63720504191545,119.25781885729879,105.17240327082578,64.10603186474201,15.0,4,2020Apr,3.3,6.0
2020-04-24,95.84540767946105,143.093213289426,92.98812241774144,73.03573727151836,132.4104952787888,85.09357921390126,119.40100477968474,92.32405067069503,106.4958053557302,120.22798992283357,105.95428016007575,64.3224233201506,9.0,4,2020Apr,3.3,6.0
2020-04-27,96.71497437113149,144.2167911882153,92.68325908065259,72.75357883843766,132.26729391576748,86.80925427739784,120.80573101935683,94.10285654769035,109.63619323608398,124.15716515899923,106.856454120982,66.10765411706632,3.0,4,2020Apr,3.3,6.0
2020-04-28,97.58454106280193,145.07601154517965,91.52750147245195,70.2720274892238,128.68734177883604,86.89838704701849,115.50491542235338,92.65273969574118,107.84474870389937,116.56561219230181,107.13712668760252,66.18879768835751,6.0,4,2020Apr,3.3,6.0
2020-04-29,100.28985802102204,147.02578594607428,94.0528702415571,72.1096782583564,132.50596285413636,88.3021461717143,117.5192222395328,95.05026273132134,107.84779961429818,118.50594507113443,108.36005936365383,70.08384904489147,22.0,4,2020Apr,3.3,6.0
2020-05-06,104.34782608695652,157.27034917933804,88.80647694167688,70.23585658637201,133.55607887009216,84.89303713064639,114.7627898366059,91.60865746759728,104.37473140666754,119.33058770116791,105.37288808996416,65.62077205260216,2.0,4,2020May,2.4,5.9
2020-05-07,104.05796806593447,154.06480143844644,89.40710819187345,71.03168820582385,136.75416980992247,85.11586462243696,118.63238470413813,92.80742295467809,105.99834011406115,121.39218965013315,105.75380306615389,67.10846266363885,3.0,4,2020May,2.4,5.9
2020-05-08,107.82608548224259,156.51026706813184,91.54570620655763,72.1820255838071,138.4248159613483,87.054358313202,123.98622037755891,96.48104913751679,109.79795107531483,132.42784157246578,109.4025618826538,67.946984067629,6.0,4,2020May,2.4,5.9
2020-05-11,105.99033521569294,155.65103004087223,93.46134135841338,72.0228636757144,136.8973711729438,86.65329187573641,123.8272016107323,96.36504264725016,108.6809603407867,133.25248420249926,112.1892483372051,66.56748660470699,20.0,4,2020May,2.4,5.9
2020-05-12,108.21256038647343,154.3291589802714,91.14528537309326,70.51801501945269,139.57039955265165,85.89572095335453,124.64882103148356,96.59705562778342,110.06652653136038,140.26195118390237,110.96631566115379,65.21503871860845,1.0,4,2020May,2.4,5.9
2020-05-13,114.10627871895758,155.32057477844344,90.758521561744,69.08551368864167,146.44391020476093,86.1630926686502,126.7161479250803,96.96442142149986,113.21607906052935,145.11278800710238,115.93825728849072,63.10521815899022,7.0,4,2020May,2.4,5.9
2020-05-14,117.3913043478261,159.120951993884,91.59575881074068,69.46895948130273,148.11455635618674,85.80657931921179,129.76411300625492,97.21577278636825,113.53955898613481,147.56245653183413,112.57115986632596,63.99783355744808,6.0,4,2020May,2.4,5.9
2020-05-15,115.36232031485885,163.18572009173997,92.6787044255903,72.24714204053569,147.3985586453692,84.55882691878786,134.7733855594043,97.91182760513082,114.2659259310461,148.67814678063326,108.57086507206353,64.91749853272943,5.0,4,2020May,2.4,5.9
2020-05-18,117.77777925205693,162.590890617191,97.95695253861962,77.83967254210629,160.66825117713904,87.92334741374023,147.17731582416573,102.2235013923081,116.54569489132204,161.19330541439982,111.96810628909104,69.05599092149545,10.0,4,2020May,2.4,5.9
2020-05-19,121.54589666836503,167.91978387295634,98.83059231275594,79.40240126662741,168.11455817704456,87.00980522517482,143.8112924781252,102.39752303558016,120.76036076062056,153.01964795793415,111.36505271185615,69.78630885901242,6.0,4,2020May,2.4,5.9
2020-05-20,124.15458937198068,158.46132508175944,98.64403197506715,78.51251315631725,156.0859168119256,88.27985189865653,143.94381675515265,101.83680515283793,119.11843467321532,147.70798496733545,113.81748449800114,69.56991740360382,5.0,4,2020May,2.4,5.9
2020-05-21,123.28502268031023,163.5144916543501,96.53728877353207,79.6049759857882,161.95703613146375,85.87343554481885,139.332096301873,99.78730952663906,122.61284733601894,145.52510469600065,110.86249647633562,67.56829515127953,2.0,4,2020May,2.4,5.9
2020-05-22,114.4927536231884,156.77695845128957,90.8677221940912,74.75039703541006,157.70882917567764,83.55615196060181,132.2555072207332,95.86233197893196,113.60672668538368,166.62623747513115,105.897298963021,64.37651731461831,13.0,4,2020May,2.4,5.9
2020-05-26,134.2028926536081,157.20885246021885,91.78686686042002,78.39675853954556,158.13842416045253,85.4277982902819,139.41161086808947,100.05800721442401,117.90682996346773,157.38539924836675,108.36984721298522,70.43548838441747,7.0,4,2020May,2.4,5.9
2020-05-27,130.7246406297177,151.9397555534588,91.54115155149533,78.29547117996518,154.1766017221309,84.95989335625345,138.2454283270668,99.01390910911732,115.08687109832059,146.30123784753368,107.70648287037528,69.86745758948287,1.0,4,2020May,2.4,5.9
2020-05-28,132.3671497584541,149.90986371366836,90.77217164078742,76.92084991741355,146.73030382651447,85.22727393607119,135.2239681012977,97.48645459699037,111.77558456515825,146.39825680453455,105.03291676133276,68.54205928020782,3.0,4,2020May,2.4,5.9
2020-05-29,141.73912748622433,150.73047566687015,94.3668359456988,77.08725373372253,154.7971318576009,87.00980522517482,143.99682646596366,101.72080660115273,116.85699501056975,162.18773584530334,109.19402738790112,71.86907984180718,0.0,4,2020May,2.4,5.9
2020-06-01,144.92753623188406,158.76365755612804,93.99372221339294,77.48516678357491,157.8042967510252,88.61407983955925,145.05698958536436,103.6156189684147,121.34018866543883,159.4955199280694,110.92280724171066,70.056799468068,18.0,4,2020Jun,2.5,5.7
2020-06-02,142.12560976185085,158.72046482117608,97.52468383507788,77.57922327443322,163.19807819382558,90.19606904540798,147.4158491572088,106.14848687859661,124.7156396579262,163.2306665024703,113.29483497431094,72.08547129721578,9.0,4,2020Jun,2.5,5.7
2020-06-03,150.04831212730224,156.60418751148165,99.47217380008271,81.3558066525317,163.00716125170865,91.73350516322954,150.3578051823678,109.06805102824873,126.52538965250369,165.29226845143552,113.1541201553912,75.60183889657951,5.0,4,2020Jun,2.5,5.7
2020-06-04,158.6473400466108,153.32180637985536,99.21280841211463,78.90319533744753,160.19093150897947,90.39660226414078,149.80122395006515,107.98529997001597,123.60471499133948,160.73246999476416,111.60627259770679,76.00757223057322,1.0,4,2020Jun,2.5,5.7
2020-06-05,153.6231884057971,154.8766281460598,99.8998947916339,82.76660433768224,164.67779829884537,92.42422872452647,156.48026093133524,110.63418230904595,129.81837072327315,169.05165588673114,112.57115986632596,78.6583688491233,11.0,4,2020Jun,2.5,5.7
2020-06-08,149.5652203398626,151.50787821482476,99.64963177071866,84.66936604379633,166.87349790610455,91.956323790498,156.82480332039395,109.59010008090209,124.86207143945052,165.68032577496504,112.12891439618046,79.84852443346021,5.0,4,2020Jun,2.5,5.7
2020-06-09,146.3768115942029,152.97628117053478,100.43226870354174,83.80118709889378,161.67063340542109,91.51068653596106,155.8971644780207,108.95203659940069,124.98721835389559,168.2755227351981,112.53095783955358,78.49607654736168,1.0,4,2020Jun,2.5,5.7
2020-06-10,154.2029044478412,154.57431234198646,101.77912741835,84.51019861595654,169.35560023940639,92.60250312828985,160.87994254137095,111.79427102745645,129.69934946486316,176.57046776627035,116.57146238580489,75.79118077516462,6.0,4,2020Jun,2.5,5.7
2020-06-11,159.42028985507247,156.8633272508983,97.93875474758566,80.90724992288914,161.8138438727315,88.77005997026485,151.70952171122894,108.06263763019372,125.91075038333021,173.44167579476948,112.32993998047529,71.787936270516,11.0,4,2020Jun,2.5,5.7
2020-06-12,160.00000589711652,154.27197986761786,99.03080272948813,84.11951643482625,171.21717243723822,89.88412651304095,153.6973340386092,110.28615489966467,125.31096046711345,177.3223415524347,114.07881312245449,73.41086960649082,7.0,4,2020Jun,2.5,5.7
2020-06-15,154.1062801932367,157.7703080037088,98.7532395504861,84.51743500442574,182.38662383280737,89.08205568976442,157.725947672968,112.35498097161727,126.449367162527,188.38224358789907,114.23962895476043,72.57235336167993,49.0,4,2020Jun,2.5,5.7
2020-06-16,166.18357487922705,160.05933958291587,101.29680611062521,88.829400734303,187.78042348418595,89.77854119042021,161.62205776151205,114.73318150002511,126.28410554338502,189.18263610480085,116.75237923149702,70.2461413466531,45.0,4,2020Jun,2.5,5.7
2020-06-17,166.57004241206218,165.02610401530734,102.03849280631809,88.28678751380212,196.22911271237348,90.13800642571478,164.3519749434271,117.16937336569417,124.66524004825206,200.82465188227044,117.41574357410695,70.19204735218538,44.0,4,2020Jun,2.5,5.7
2020-06-18,166.66666666666669,169.82011417818612,101.71542473512353,89.32137027501366,203.38901698623633,90.45254626305433,161.11847587441403,117.9427658446345,125.25585339803489,199.90298104299913,119.02390189716641,70.5707311093556,36.0,4,2020Jun,2.5,5.7
2020-06-19,168.1159420289855,169.43141290420883,100.39586617840209,89.04644823040219,213.4606185781759,90.58735791500767,155.42008744632818,119.33487548215966,126.45241807292582,212.41814892900268,118.50125237347622,70.32729007712354,37.0,4,2020Jun,2.5,5.7
2020-06-22,164.7342995169082,172.84337224069105,100.74623440768342,89.04644823040219,204.7255266239457,91.2613541231197,156.61277484275635,119.33487548215966,127.97949406848197,198.37497410530173,124.93389339093048,71.11171232746672,21.0,4,2020Jun,2.5,5.7
2020-06-23,170.82125898720562,183.81342672254993,104.08608797968901,89.22731930390249,213.0787482767857,91.86797996334343,158.8126156477742,121.86774339234161,133.1421230856431,202.86199446586699,128.6527585473534,72.13957045086273,52.0,4,2020Jun,2.5,5.7
2020-06-24,172.36714386133755,188.73699841998942,102.93488502655066,87.80929075002987,210.16705095870893,90.92436045132473,158.6005871701366,120.18560562127776,133.8735311832837,204.9478557802009,126.58225374076228,69.81335843583591,28.0,4,2020Jun,2.5,5.7
2020-06-29,165.893716858205,184.7635835400172,97.83864953921957,87.75141068177047,217.18376297383958,89.98074093930603,157.91148166080646,119.87625498056676,132.39847559355104,212.1513514233688,126.38122815646746,70.54368153253213,14.0,4,2020Jun,2.5,5.7
2020-06-30,166.08695062462257,190.4645577854113,98.14806058829897,86.73853156621941,221.09784252019833,89.19440464274025,159.50173152271068,119.7602405517187,131.400827893139,208.1979075695974,128.6527585473534,70.11089862171495,23.0,4,2020Jun,2.5,5.7
2020-07-02,173.3333274362168,198.67051061447708,101.74273183628209,89.20561565824198,229.97612673316075,93.14860201167919,162.70872573631826,124.41994968685867,131.8690711336444,225.56391227880098,134.06019380559692,71.8420302649837,31.0,4,2020Jul,2.7,5.7
2020-07-06,184.54106280193236,208.21533820528265,109.20507591311635,96.17276190261708,210.6921135188314,102.000642855142,167.61198923345202,129.4663471228874,134.66307342516416,211.0114018092009,136.67343369883136,75.95347307692624,14.0,4,2020Jul,2.7,5.7
2020-07-07,178.743961352657,220.26514437976,107.61704960137395,92.48299862690772,220.66824753542343,99.10238735763134,163.45083059085303,127.61020358571433,135.96366699408338,220.71307545560094,133.67825910082652,73.14038415661453,25.0,4,2020Jul,2.7,5.7
2020-07-08,193.04348120942785,222.89968449799238,117.2498465060415,94.5159877267319,222.76847956733502,102.2927022644599,173.2838520749197,133.68136074271462,139.10652182151745,223.89036765336533,142.50302113905073,73.54611749060822,21.0,4,2020Jul,2.7,5.7
2020-07-09,202.70531695822012,227.3913621865026,119.02442621240093,95.88337260081433,230.21478656724054,101.5962344928483,178.53166832671852,136.54293355510555,147.889425473052,218.89401164690096,143.28700701241078,72.76169524026504,33.0,4,2020Jul,2.7,5.7
2020-07-10,201.1594173412968,224.9295930080781,118.76507471057631,95.73867794991293,226.96896183973644,100.09093226760504,173.89346374924602,134.86077990687886,148.25666689469043,211.73903473447052,141.51804058226193,72.49120463120948,46.0,4,2020Jul,2.7,5.7
2020-07-13,199.03381642512076,224.36812079429288,114.51517189622302,92.49022949562979,216.2768483209051,98.94512187122261,165.12059501897372,131.53518113342145,145.97068885504817,214.11593441533313,136.9749798004901,72.59940293850342,46.0,4,2020Jul,2.7,5.7
2020-07-14,190.43478850581218,216.6804307737651,113.10915821017886,90.79004250867649,209.92839112462914,98.18124827363432,164.67003320829303,129.1956653122653,145.682997538535,211.8117943261027,135.7688726460203,70.59778068617909,55.0,4,2020Jul,2.7,5.7
2020-07-15,193.8164310178895,211.62729754176493,113.39582375623377,90.47171317274402,206.30071430431306,97.66449095836475,165.78319567289836,129.54369272164658,144.507872659767,206.88819791127048,140.33201899074527,75.79118077516462,54.0,4,2020Jul,2.7,5.7
2020-07-16,178.8405856072615,195.17218247838613,110.34262878721131,89.29966662935318,203.05488957680896,95.44024053348822,163.556850012475,125.58003840526919,137.71106400738512,202.64371569097048,134.84417967895698,72.78874481708853,20.0,4,2020Jul,2.7,5.7
2020-07-17,184.63768705653683,194.78348120440882,112.45392664380869,88.8221643458338,200.0,95.61999531244072,164.67003320829303,126.41143809863354,139.9358569923887,200.02425936536872,135.80905922235962,73.2485773047292,78.0,4,2020Jul,2.7,5.7
2020-07-20,182.02897961012982,196.5542499750779,115.94393802836342,89.96527085509494,202.29116718260673,96.85567423377731,168.03605655433356,129.0603204376635,144.10392497239283,205.74824829710266,138.70374420386662,72.815794393912,131.0,4,2020Jul,2.7,5.7
2020-07-21,198.06763285024152,198.19542387059585,117.34995171440758,90.59470417798491,210.78758109417896,97.34995112102519,165.9422248053313,131.45784347324368,144.40078093772115,200.2910568710026,143.70914374395355,74.43873288906609,84.0,4,2020Jul,2.7,5.7
2020-07-22,185.70048014322919,202.6439254944493,114.52882197526641,88.8076970886425,201.95703977317942,95.97945168321318,163.90141313274643,128.13223676120484,142.33510008058693,195.87679610206956,140.39230658047077,73.78955852284031,74.0,4,2020Jul,2.7,5.7
2020-07-23,192.2705314009662,202.21204815581527,114.61072939259856,87.61394689959117,195.70405015225103,95.26051234810198,160.4028655096784,126.27609322403177,139.36972243150885,191.72933283877043,141.5984600862397,72.57235336167993,135.0,4,2020Jul,2.7,5.7
2020-07-24,184.2512047809103,188.95294542445407,113.3002662598582,86.10909824332944,191.40810030450206,94.47416718701412,161.35701957306347,124.65197060597335,137.20001268034633,191.48677619403125,138.34191051248237,73.30267645837615,139.0,4,2020Jul,2.7,5.7
2020-07-27,178.743961352657,190.03268044677725,114.14660587590772,83.82289074455427,197.2314949406555,94.27195857360621,166.39278661601202,126.39211559146123,138.29558745398904,202.37691818533654,137.35692995569357,75.33134828752395,189.0,4,2020Jul,2.7,5.7
2020-07-28,184.54106280193236,191.4147312731738,113.32301870595445,83.6998997393134,195.03579533339635,93.44068801456335,162.97377429037317,125.81205932438387,137.7967516861643,203.17729219776433,138.94498726536685,74.97970894799795,217.0,4,2020Jul,2.7,5.7
2020-07-29,186.47342995169083,201.60738320707807,114.8700878374949,86.68788788642921,199.37946986453,94.85610398580826,165.88921509452032,127.86155495058273,138.44553493304323,203.80790616603304,141.5582426090343,75.60183889657951,212.0,4,2020Jul,2.7,5.7
2020-07-30,188.40579710144928,202.47118789523185,115.00204785901009,85.37114669213699,197.13602736530794,93.86754134679039,165.09410052917457,127.82289405907528,138.08443108505867,206.01504580273655,138.82435028418368,74.27643542812521,223.0,4,2020Jul,2.7,5.7
2020-07-31,185.41062212220714,203.0758361736738,114.21941092618701,86.38402580768803,208.01909424341264,92.94639339827128,169.06971481832875,129.58235361315405,140.28778427393934,222.65341758667057,137.67856162030546,73.57316706743171,276.0,4,2020Jul,2.7,5.7
2020-08-03,193.8164310178895,209.16551169304518,117.36815644851326,87.21603384973879,219.7135899905261,94.06975882472038,171.0310119246972,133.17865007439642,143.5224762714252,232.91292710523317,139.90986680876944,75.43954143563863,158.0,4,2020Aug,2.4,5.6
2020-08-04,210.6280193236715,206.05588483093152,119.306550989537,91.64375419638775,215.70404286881976,96.20413186012068,171.13703134631916,135.20882319342297,146.82447897958488,228.03783091666446,143.10609789193518,75.14200640893883,114.0,4,2020Aug,2.4,5.6
2020-08-05,211.01448685650666,203.6804677818205,120.53965441693578,91.05049729609668,217.2792305491871,96.20413186012068,173.65490968499026,137.7030143349346,147.14582565143493,236.38127617400016,145.63894918205793,75.8182303519881,108.0,4,2020Aug,2.4,5.6
2020-08-06,213.71980381472676,200.48447212009813,120.89001570314535,90.8551589654051,212.12409073188834,96.27151995705316,172.03817569889324,137.7996745022847,147.51303132021712,222.2168415324036,145.88017679312512,75.71003204469417,122.0,4,2020Aug,2.4,5.6
2020-08-07,214.87922115602353,196.0359704962447,114.71083460096465,90.43553675014512,198.61574747032776,94.38428979753786,164.48449922045458,131.34183698297704,142.760487564084,213.92189650133133,135.12560931679653,75.2501995570535,133.0,4,2020Aug,2.4,5.6
2020-08-10,215.45893719806762,198.67051061447708,112.90440008145612,90.47894404146611,195.70405015225103,95.05831259921617,162.97377429037317,129.94971940687049,139.66350365120087,212.2968706066331,130.44184144132146,76.81903889856063,121.0,4,2020Aug,2.4,5.6
2020-08-11,211.01448685650666,193.48781584791624,113.03635315989958,90.14614192859523,192.5536930000945,94.96842634521782,162.15213413840925,128.86697628721916,139.0912434342859,211.6662566383644,132.57264156285456,77.52231241843339,113.0,4,2020Aug,2.4,5.6
2020-08-12,206.570051257737,189.6871552374567,116.1168482870088,91.23860475806617,195.41764742620836,96.3614062110515,166.71084488087791,130.83912631465887,145.21784096128468,218.55445454963487,136.69355016265058,79.41574152264302,61.0,4,2020Aug,2.4,5.6
